4;1;0;0;
4;2;0;0;
4;3;0;0.08333333333333333;
4;4;0;0.15384615384615385;
4;5;0;0.15384615384615385;
4;6;0;0.15384615384615385;
4;7;0;0.15384615384615385;
4;8;0;0.15384615384615385;
4;9;0;0.15384615384615385;
4;10;0;0.09090909090909091;
-;-;-;-;
394;ALL;0;0.10973193473193472;
